index,endTime,artistName,trackName,msPlayed,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7201,2023-01-17 05:05,The Diogenes Club,Do You Know How to Feel It?,124879,6ERUSTcXbYkDYb3qvAyiHl,0.673,0.631,9.0,-7.125,1.0,0.0304,0.0108,0.0321,0.165,0.81,120.003,4.0
7208,2023-01-17 05:22,Dauwd,Lydia,180001,1Fs3DEJsYoT1jsK9sNGRaK,0.67,0.562,1.0,-11.0,1.0,0.0645,0.0137,0.891,0.105,0.321,118.038,4.0
7221,2023-01-17 06:48,Röyksopp,Breathe - Qrion Remix,271686,7lZjor53FqYpyJb8Uc0Pve,0.657,0.738,8.0,-8.12,0.0,0.0414,0.00355,0.868,0.0808,0.544,122.007,4.0
7222,2023-01-17 06:53,Sultan + Shepard,Making Time,271025,3hYVvOf0m67UxBdG57vgd5,0.582,0.655,0.0,-8.817,1.0,0.029,0.416,0.124,0.112,0.0386,117.028,4.0
7223,2023-01-17 06:56,Fyfe,Purpose - Beatless Mix,194624,79imkSsDKnqmJmfeipEZnz,0.103,0.472,5.0,-10.833,1.0,0.0336,0.0115,0.852,0.11,0.0389,73.428,4.0
7224,2023-01-17 06:59,Télépopmusik,Breathe - Juicy Cola Remix,177440,5tWzPcrGepGEcuFiCKjb65,0.754,0.39,5.0,-12.212,0.0,0.0948,0.78,0.781,0.101,0.397,103.011,4.0
7227,2023-01-17 07:07,Fear Of Tigers,Down to the Sea… and Back - Ben’s Balearic Re-Edit,52042,3tjGGq78U3Efxb5GYrb4TE,0.469,0.831,3.0,-7.607,0.0,0.0378,0.0197,0.827,0.163,0.155,120.01,4.0
7250,2023-01-17 08:44,Fritz Kalkbrenner,Little by Little - Jonas Woehl Remix,440616,4OBkZRjODLSHYM0Aygwjjb,0.763,0.623,2.0,-10.251,0.0,0.0677,0.00151,0.751,0.225,0.261,122.995,4.0
7251,2023-01-17 08:48,Porter,Murciélago,267408,4z0J63Zgy56FPLH5l9yIWt,0.307,0.747,1.0,-5.664,0.0,0.0595,0.0558,0.000853,0.0552,0.363,129.93,4.0
7257,2023-01-17 09:25,Róisín Murphy,Kingdom of Machines,388720,06XpbhqTuXeUcLoZO26zxH,0.589,0.541,8.0,-9.482,1.0,0.0261,0.00449,0.898,0.112,0.2,121.996,4.0
7258,2023-01-17 09:30,John Beltran,You Interalize Them,305510,09IZWmZhEnRG72ezqUaZyv,0.153,0.358,10.0,-18.353,1.0,0.0478,0.939,0.908,0.0677,0.358,180.133,4.0
7279,2023-01-17 11:23,CamelPhat,Believe,213753,1Q67GzAimjd3OLMJJOTy9H,0.584,0.904,10.0,-7.384,0.0,0.0371,0.0185,0.491,0.332,0.0539,128.043,4.0
7285,2023-01-17 17:30,Jesús Adrián Romero,Luces De Colores - Pista,7720,541uI1HE3BH0aTeIC7jPcj,0.479,0.668,8.0,-10.215,1.0,0.0311,0.0345,0.787,0.0983,0.401,149.982,4.0
7294,2023-01-17 19:01,Bright Dune,Before Founderism,80927,ID not found,,,,,,,,,,,,
7295,2023-01-17 19:04,Lorn,BARTA,126828,3k2apDc7IgQL2dbUxQKkaQ,0.675,0.568,1.0,-9.982,0.0,0.0393,0.181,0.952,0.122,0.461,146.002,4.0
7296,2023-01-17 19:08,Inwards,At Height,232960,2Btl95sUDBoCe2PKC2fOa4,0.752,0.439,8.0,-14.118,1.0,0.056,0.249,0.869,0.109,0.0561,136.01,4.0
7299,2023-01-18 03:39,Discovery Zone,Fall Apart,112906,4dL0IByCuNLmydwMRFokIM,0.574,0.572,0.0,-10.468,1.0,0.0322,0.465,0.429,0.145,0.555,80.005,4.0
7328,2023-01-18 18:46,Colyn,Jatayu,239668,1ngJbqd6UWfkH1ze9sGoVK,0.706,0.804,2.0,-8.739,1.0,0.045,0.00118,0.865,0.131,0.225,124.006,4.0
7329,2023-01-18 18:48,Gabriel Yared,Betty et Zorg,150400,6vHmR3htXYkcXoKf6ktNfu,0.254,0.0433,7.0,-21.29,1.0,0.0361,0.965,0.4,0.108,0.0824,78.962,1.0
7332,2023-01-18 18:58,Nino Rota,E Poi (Valzer),126186,1dLnq2OSz7Cb1F45lhoItj,0.202,0.294,5.0,-12.316,0.0,0.0336,0.863,0.567,0.141,0.13,85.566,5.0
7333,2023-01-18 19:11,Moderat,FAST LAND,130519,7g6zG8DhkZoqhbTk5j0lbB,0.424,0.621,2.0,-9.131,1.0,0.0398,0.0276,0.932,0.133,0.0407,134.215,4.0
7335,2023-01-18 21:41,The Weeknd,Hurt You,230026,5WLefc1r5WKeNiIculbgyc,0.477,0.718,5.0,-7.227,0.0,0.15,0.259,0.00275,0.109,0.361,183.934,4.0
7336,2023-01-18 21:42,Gesaffelstein,Ever Now,98066,3tw38CkaOgncThUwXO80NO,0.658,0.373,1.0,-12.473,1.0,0.0399,0.197,0.89,0.131,0.0372,107.995,4.0
7337,2023-01-18 21:43,Metro Boomin,Only 1 (Interlude) (with Travis Scott),21802,4cEqoGTqPRZy76Yl3ymj3V,0.317,0.239,1.0,-12.036,0.0,0.0331,0.744,0.0,0.169,0.391,78.251,3.0
7340,2023-01-19 01:06,dj poolboi,felt like we were in heaven,298065,7o1QzzSeplguZmZaPzwf9K,0.758,0.611,0.0,-15.116,1.0,0.0474,0.169,0.904,0.05,0.511,124.002,4.0
7341,2023-01-19 01:26,dj poolboi,stay just a little while longer,33374,6aEkOCpM3k2tDM65dO5CVp,0.332,0.0502,8.0,-21.685,1.0,0.033,0.984,0.928,0.125,0.0924,83.363,4.0
7342,2023-01-19 10:20,Daniele Baldelli,Infinity Machine,410000,0VtkS3oNsRWfyJX4q0sZfu,0.672,0.75,2.0,-6.905,1.0,0.0392,0.0102,0.716,0.11,0.523,104.998,4.0
7368,2023-01-19 11:52,Daniele Baldelli,If You Drive,326211,3T9PFhE13NsESjjbAdSthY,0.806,0.802,4.0,-8.135,0.0,0.05,0.183,0.891,0.0722,0.603,114.998,4.0
7369,2023-01-19 11:56,Christine and the Queens,La vita nuova - Daniele Baldelli & Marco Dionigi Remix,261495,74U9pNsCSdKGwvDIKbG4FO,0.796,0.496,7.0,-8.23,1.0,0.0499,0.018,0.169,0.277,0.19,120.011,4.0
7370,2023-01-19 12:10,Daniele Baldelli,Isotropofunk,199640,65EOVcnze39Xw3I7rXKmEN,0.792,0.632,0.0,-7.857,1.0,0.0442,0.0507,0.892,0.136,0.815,104.001,4.0
7372,2023-01-19 13:47,Daniele Baldelli,Blanka,118610,1OWeSh9nRGU4RHar8rDCFW,0.745,0.805,7.0,-7.426,1.0,0.0488,0.00132,0.886,0.118,0.417,118.007,4.0
7384,2023-01-19 15:29,The Blaze,PRELUDE,22139,1q1p0bsfEgqXDEWo1kx363,0.352,0.381,10.0,-12.602,0.0,0.057,0.0415,0.885,0.111,0.0279,114.846,4.0
7385,2023-01-19 15:29,Moderat,FAST LAND - Marie Davidson Remix,326395,57NAzSK7j2HbHNuHyOy7ka,0.661,0.832,2.0,-5.987,1.0,0.0356,2.14e-05,0.759,0.246,0.229,140.004,4.0
7412,2023-01-20 00:54,Roberto Rodriguez,Mustat Varjot - Original Mix,502160,6YQfI3Tp1YgeeN0ia5EfIu,0.725,0.965,10.0,-5.353,0.0,0.0404,0.00438,0.792,0.141,0.605,105.002,4.0
7414,2023-01-20 01:33,Róisín Murphy,Flash of Light - Live in Berlin,7810,0FtYa1dXUcoNEX2nPfreWp,0.761,0.559,1.0,-9.872,1.0,0.0358,0.000622,0.252,0.909,0.495,114.986,4.0
7415,2023-01-20 01:39,Asadinho,Transgression - Alex Arnout Remix,2070,032DK0Uy9uNtQxWVRgQTVs,0.807,0.552,11.0,-10.419,0.0,0.0593,0.0428,0.881,0.0345,0.923,122.0,4.0
7417,2023-01-20 02:00,Sydney Blu,Monologue - Radio Edit,250100,1Zt3cttuMmLRYUNyG9Dc9V,0.697,0.656,0.0,-7.878,1.0,0.0335,0.0121,0.879,0.217,0.118,124.003,4.0
7418,2023-01-20 02:03,Oskar Offermann,Technicolour Dreams - Original Mix,195430,6nDqdkqPdhOaOqv3bjyIhU,0.692,0.659,1.0,-13.149,0.0,0.0782,0.00114,0.866,0.101,0.244,120.973,4.0
7419,2023-01-20 02:17,Henik Jonsson,Brevet Hem - Sebastian Mullaert Remix,978,0w3GiLCMuQjTg8ww1QspsZ,0.777,0.55,9.0,-14.892,0.0,0.0666,0.000624,0.737,0.111,0.452,124.999,4.0
7437,2023-01-20 12:49,Ascension,Someone - Aiiso Remix,76370,1NntwS3Hw06BujBrkYGIHC,0.63,0.571,11.0,-8.298,0.0,0.0276,0.48,0.862,0.105,0.0773,120.03,4.0
7449,2023-01-20 18:56,Dawid Podsiadło,Where Did Your Love Go?,159595,0rk2mVmQWd0mMQWZZRXtfe,0.63,0.529,11.0,-7.762,0.0,0.0287,0.173,0.00438,0.137,0.337,123.001,4.0
7460,2023-01-21 00:58,Auggië,Pieces Of Peace - SKALA Remix,377786,ID not found,,,,,,,,,,,,
7461,2023-01-21 01:43,Globular,The Loon,3750,1SNOonvr7ZNKavYZzhUh4f,0.627,0.754,1.0,-8.43,1.0,0.0552,0.0346,0.164,0.706,0.671,145.993,4.0
7465,2023-01-21 02:19,SiebZehn,Under the Radar,2960,7DqBvkWJ0MSc7eP4qe1a7I,0.578,0.541,2.0,-10.929,1.0,0.03,0.0162,0.912,0.0475,0.0399,110.995,4.0
7466,2023-01-21 02:21,Special Interest,I’ll Never Do Ketamine Again - 2016 Demo,95510,3spBCi2XskBKNxanfIE0nx,0.0963,0.711,7.0,-6.183,1.0,0.0659,0.901,0.734,0.0851,0.073,90.088,4.0
7468,2023-01-21 02:33,Abakus,Evolutions,272000,1QkE7ZgYEXBgDdgJsyT8Yw,0.604,0.423,4.0,-13.618,0.0,0.0373,0.0108,0.782,0.0844,0.043,90.011,4.0
7469,2023-01-21 02:37,AstroPilot,Wind Of Change,270769,7zqruIE1QPEnmz5mXARooR,0.272,0.452,2.0,-11.568,0.0,0.0313,0.102,0.869,0.121,0.0797,74.226,3.0
7471,2023-01-21 11:43,SiebZehn,Alien Springs,136110,3t8HiZB3oHnZd8Kea2osih,0.639,0.707,11.0,-9.851,0.0,0.0556,0.0308,0.942,0.0974,0.24,160.003,4.0
7472,2023-01-21 11:52,Axel Boman,Television People - Original Mix,456690,0RndApYRalCgZeXF2y4Kzd,0.735,0.536,11.0,-14.035,0.0,0.0418,0.383,0.909,0.119,0.459,118.406,3.0
7474,2023-01-21 12:01,DJ Koze,La Duquesa - Efdemin's Cose Cosi Mix,478560,0oQJlpy84aGugExyvIPc1M,0.456,0.631,0.0,-11.275,1.0,0.037,0.0848,0.562,0.086,0.379,122.033,4.0
7501,2023-01-22 00:24,Marva Von Theo,Ruins,297647,0DKB3TVhvobec1pQCBwYMQ,0.585,0.444,8.0,-8.813,0.0,0.0366,0.712,1.86e-05,0.111,0.183,101.98,4.0
7502,2023-01-22 00:30,Distance H,Reason to Rush,321093,3D9dqOG4sJkzC2rWDOeuty,0.549,0.801,9.0,-7.267,0.0,0.0376,0.0486,0.648,0.0781,0.489,128.02,4.0
7503,2023-01-22 00:30,M83,Midnight City,29026,0PVZSpDKXIfzfWUYIDSyhs,0.543,0.643,11.0,-6.063,0.0,0.0259,0.104,0.0797,0.194,0.297,105.034,4.0
7506,2023-01-22 00:45,Kat Von D,I Am Nothing,41399,1Tep8NZC4P1ithYxeR5DLo,0.53,0.646,10.0,-7.888,1.0,0.0296,0.048,0.289,0.115,0.115,126.011,4.0
7508,2023-01-22 00:46,&Tilly,In My Mind,6998,04e6iVycnDnif8OXxw0b2x,0.598,0.472,0.0,-11.289,1.0,0.0304,0.718,0.0873,0.112,0.225,104.036,4.0
7517,2023-01-22 01:24,Modest Oda,San Francisco Stardust,14541,2GDRUaPOQrWSnc5XAhzn0D,0.528,0.455,7.0,-8.669,1.0,0.0469,0.677,0.000149,0.593,0.154,140.04,4.0
7519,2023-01-22 01:24,Etui,Arias and floodings,25980,5KLArJeJpVZFGCC2g5PHvB,0.67,0.423,6.0,-16.914,0.0,0.0479,0.552,0.842,0.183,0.153,109.974,4.0
7520,2023-01-22 01:26,bibi finster,1000,103571,7aSTiepG89XW29uuYJpDzM,0.606,0.428,1.0,-10.728,1.0,0.0487,0.792,0.00168,0.0959,0.0373,123.254,4.0
7521,2023-01-22 01:30,Moonscapes,Supernova,219846,0PZ3Etj13IptFnftoo8YlO,0.5,0.876,9.0,-7.089,0.0,0.0272,5.65e-05,0.018,0.112,0.656,127.999,4.0
7522,2023-01-22 01:32,Aatocaster,moonlight,150080,2mVV5LfUrGHJMzGtvyZo53,0.611,0.572,10.0,-10.35,1.0,0.0345,0.829,0.519,0.0994,0.54,164.007,4.0
7523,2023-01-22 01:37,Breathes With Gills,The Year That Was Tomorrow (UAP Remix),301200,4INClh791oIUtoG7anVnHs,0.714,0.728,8.0,-6.307,0.0,0.026,0.114,0.00015,0.095,0.638,97.984,4.0
7524,2023-01-22 01:41,Blue Lupin,Television,247676,4xzxAUSbIBoqV0fSvHSIxu,0.441,0.54,8.0,-9.648,1.0,0.0279,0.462,0.126,0.1,0.133,92.942,4.0
7525,2023-01-22 01:44,Chanteclaire,Abyss,157756,1042HE1XsHwo8sXhyy8cNd,0.34,0.641,3.0,-7.518,1.0,0.0399,0.534,0.0188,0.097,0.262,99.609,4.0
7526,2023-01-22 01:44,Jonsjooel,"Noise I,II,III",8461,2Yrs4Ug2zkAXXFEODwtro6,0.345,0.472,7.0,-11.367,1.0,0.0376,0.196,0.877,0.0971,0.134,95.429,4.0
7527,2023-01-22 02:12,Ladytron,Seventeen,158200,7qHMaeWBGykUXtoMQLkIC4,0.64,0.793,8.0,-7.911,1.0,0.0309,6.96e-05,0.275,0.136,0.809,119.513,4.0
7535,2023-01-22 04:34,Distance H,Bitch 16,258000,2FEA7wHVgCCC0UrFWgFZJY,0.483,0.84,9.0,-6.488,0.0,0.0417,5.94e-05,0.775,0.09,0.258,119.982,4.0
7536,2023-01-22 04:40,Distance H,Waters of Woe,361948,3xdjz39pwjAlA9lWRbP9Cp,0.453,0.841,2.0,-6.668,0.0,0.0317,1.22e-05,0.125,0.122,0.144,102.001,4.0
7537,2023-01-22 04:48,Distance H,Leaden Sky,374000,6un3v8cKdbBytM2RFxKgoV,0.461,0.787,0.0,-6.643,1.0,0.0337,1.41e-05,0.813,0.105,0.297,119.917,4.0
7539,2023-01-22 05:00,Another Abyss,Once More Without Feeling,289846,78YpCKE2ccbj7tUPmo7fQZ,0.609,0.486,4.0,-13.86,0.0,0.0285,0.2,0.829,0.235,0.349,129.98,4.0
7540,2023-01-22 05:05,Delta Komplex,Bitter Dripping,244309,4MzDRpPOtYFJwXOJW6tYcd,0.581,0.576,7.0,-14.104,1.0,0.0318,0.0836,0.745,0.0994,0.462,154.973,4.0
7541,2023-01-22 05:09,Sebastian Clarin,White Bear,200820,6bEaTfz5WKoMaCMxvT4MNX,0.506,0.455,3.0,-13.569,0.0,0.032,0.592,0.646,0.106,0.0864,91.997,4.0
7542,2023-01-22 05:24,Sebastian Clarin,Aries,110280,2FyklF6a8StgyT35JkwupO,0.476,0.866,9.0,-6.472,1.0,0.0329,0.0309,0.00427,0.153,0.397,96.0,4.0
7647,2023-01-24 07:52,Chaos In The CBD,Higher Elevation,373453,4xcH3HlI3WSqDH5yBaaD8X,0.758,0.971,9.0,-7.516,1.0,0.0522,0.00854,0.798,0.0719,0.747,126.901,4.0
7648,2023-01-24 08:00,Chaos In The CBD,In Between,319500,4Ibnp9Kxa1tlIe12Q8QtDG,0.674,0.566,4.0,-11.79,1.0,0.0429,0.63,0.815,0.115,0.363,121.003,4.0
7649,2023-01-24 08:14,iugou,Every Morning,124266,6XVyWlCMXF129ZDa14QCYf,0.813,0.281,8.0,-13.58,1.0,0.0788,0.286,0.957,0.0856,0.137,122.041,4.0
7654,2023-01-24 11:46,Okvsho,Jusqu'ici tout va bien - Moomin Remix,181475,ID not found,,,,,,,,,,,,
7655,2023-01-24 11:48,K15,You're Alive - There's Still Time,103867,ID not found,,,,,,,,,,,,
7659,2023-01-24 12:38,Apoptygma Berzerk,Bitch - Weil Mix by Substaat,7390,0ye26WTJVU5NFg4EG1oMgY,0.515,0.899,1.0,-7.393,1.0,0.0448,0.00808,0.479,0.0797,0.929,120.009,4.0
7669,2023-01-24 22:34,UNKLE,Do Yourself Some Good (The Reflex Revision),13500,2aZa4NEPdjMK4mDKz1SZip,0.658,0.866,4.0,-7.356,0.0,0.0553,0.0125,0.55,0.067,0.257,109.998,4.0
7673,2023-01-25 10:09,Vanderson,Tears of God,568558,1xsJMAoDJkvAmQlK2TEOWy,0.522,0.432,1.0,-15.216,1.0,0.0367,6.6e-05,0.879,0.914,0.042,101.994,4.0
7674,2023-01-25 10:11,Oliver Holmes,Clear Air Turbulence,137773,0dk1nFI0S1PDZzWlUkjfAI,0.508,0.498,10.0,-14.517,0.0,0.0673,0.212,0.957,0.143,0.0361,179.999,3.0
7675,2023-01-25 10:14,Ascendant,Instasis,186410,4PRko2YsepULwrbS5iTs8k,0.377,0.448,7.0,-16.796,1.0,0.0399,0.743,0.898,0.0819,0.0362,119.991,4.0
7678,2023-01-25 10:38,AstroPilot,Frozen Moment,247886,2aFnsUAwa2LVxjlorU8Qjf,0.491,0.466,3.0,-10.232,0.0,0.0299,0.352,0.94,0.139,0.0693,120.051,4.0
7680,2023-01-25 10:54,Vanderson,Vibes of Nature,356666,3aZzjpnVeq3zfTefbqvPLq,0.785,0.592,1.0,-14.647,1.0,0.0858,0.014,0.851,0.0935,0.119,101.004,4.0
7681,2023-01-25 11:09,Vanderson,Angels of Red Sun,43954,27Htme6Cr0vkeENBw533sX,0.604,0.567,10.0,-14.169,0.0,0.0347,0.0411,0.748,0.134,0.0385,108.002,4.0
7686,2023-01-25 12:30,The Sagan Series,End of an Era: The Final Shuttle Launch,141620,ID not found,,,,,,,,,,,,
7706,2023-01-25 23:57,Grand National,Talk Amongst Yourselves - Sasha Remix,561290,6daCHincv3cOLMMLA075cv,0.666,0.849,11.0,-6.699,0.0,0.034,0.000341,0.283,0.268,0.239,111.015,4.0
7748,2023-01-27 15:38,Ascendant,Remains,399986,56hMGRE4QOlgE0g2L6TfYX,0.413,0.496,4.0,-10.916,0.0,0.0315,0.276,0.799,0.0918,0.0626,180.031,4.0
7752,2023-01-27 16:52,Dorisburg,Sinai Hypnosis,330720,5HZg8DORrJ5e1qcPtLhEWr,0.762,0.603,3.0,-11.457,0.0,0.0633,0.0151,0.83,0.109,0.405,119.991,4.0
7764,2023-01-28 00:40,Ruth Mascelli,One For The Voyeurs,375852,6jJvxjApXWjmlLoaZAghUV,0.773,0.384,2.0,-15.835,1.0,0.0494,0.0337,0.881,0.108,0.046,120.98,4.0
7765,2023-01-28 00:42,Ruth Mascelli,Libidinal Surplus,126480,7bIS5bbj8Cgd7tvsrsbIol,0.559,0.532,11.0,-13.792,1.0,0.0411,0.0021,0.89,0.112,0.0822,140.889,4.0
7789,2023-01-28 15:58,FM Skyline,mirror gallery (Windows 96 Remix),163019,1qnb5BWjEyWNOw06UWpMNH,0.564,0.708,10.0,-10.496,1.0,0.059,0.0486,0.895,0.367,0.398,80.04,4.0
7790,2023-01-28 16:00,猫 シ Corp.,【Twin Palms】,102523,3cUnu8J3V5QhSIrWlC0coE,0.67,0.688,10.0,-15.222,0.0,0.0712,0.534,0.0183,0.908,0.698,78.53,4.0
7791,2023-01-28 16:01,architecture in tokyo,HUMID AIR,15597,1Dl4Miz5fJoqYyDFrZaKL7,0.643,0.44,4.0,-14.888,1.0,0.0296,0.0108,0.836,0.0768,0.681,133.869,4.0
7824,2023-01-29 23:23,Vanderson,Forever Young,473914,0KAM1vaSPa7G22EYyBkZFS,0.43,0.567,5.0,-13.976,1.0,0.0354,0.000279,0.803,0.778,0.173,172.006,4.0
7825,2023-01-29 23:32,Vanderson,En-Trance,568147,6cWYGaWoiO2OUjHcMKgCB5,0.596,0.593,0.0,-12.62,0.0,0.0493,0.00336,0.787,0.17,0.266,91.002,4.0
7826,2023-01-29 23:39,Vanderson,Collages,386623,1ThaCguS0zYVl8tqBxABlv,0.605,0.596,10.0,-14.811,0.0,0.0737,0.00179,0.785,0.177,0.409,201.987,4.0
7827,2023-01-29 23:44,Jiggx,Some Sophisticated Name,310460,61OJRHer8jKldjdQri2XWj,0.906,0.476,2.0,-14.449,1.0,0.0935,0.00299,0.83,0.0651,0.115,122.005,4.0
7828,2023-01-30 00:26,Vanderson,In The Distance,319063,3rLjeikxkCAlaEZvIo2lKt,0.324,0.619,6.0,-13.666,1.0,0.0383,0.0171,0.859,0.0988,0.0458,95.435,4.0
7829,2023-01-30 00:28,Oppaacha,Run to the Sun - Xandl Remix,7262,5mNbFQzWmhqCoftdAz0MIC,0.804,0.988,11.0,-6.903,1.0,0.0455,0.00473,0.818,0.594,0.447,123.015,4.0
7837,2023-01-30 08:51,Röyksopp,"Oh, Lover - NTO Remix",6273,0kgjbGHyYbjpUwEH9Raelj,0.741,0.95,8.0,-7.309,1.0,0.0671,0.0017,0.789,0.0906,0.035,125.012,4.0
7839,2023-01-30 08:58,Röyksopp,"Oh, Lover - NTO Remix - Club Version",308214,0kgjbGHyYbjpUwEH9Raelj,0.741,0.95,8.0,-7.309,1.0,0.0671,0.0017,0.789,0.0906,0.035,125.012,4.0
7840,2023-01-30 09:01,NTO,Loving You Like Always - Rodriguez Jr. Remix,203882,16qXHjHXikXPue7pYMgLx5,0.535,0.82,7.0,-9.356,1.0,0.0325,1.28e-05,0.919,0.116,0.255,114.973,4.0
7841,2023-01-30 09:04,R Plus,Makes Me Feel Good,179661,3PU6XFoGhnOgRUlB1uy3U5,0.632,0.546,0.0,-9.524,0.0,0.0292,0.598,0.945,0.108,0.188,125.032,4.0
7843,2023-01-30 09:12,Jan Blomqvist,Same Mistake - But Different Remix,216445,3wqz9N1XpaJBpYSTT7SwsO,0.656,0.503,9.0,-12.465,1.0,0.0407,0.135,0.905,0.0864,0.0906,121.0,4.0
7848,2023-01-30 09:25,Stereoclip,Disconnected - Album Mix,206037,6LlmFHVYJR1bx4BiVY7rA9,0.669,0.634,5.0,-8.169,0.0,0.0323,0.00212,0.0107,0.189,0.162,116.002,4.0
7849,2023-01-30 09:40,Stereoclip,Inner City Angels,243631,66Sd7TDvvrsOtRTo13ZFnD,0.667,0.637,6.0,-9.91,0.0,0.0501,0.0521,0.834,0.0923,0.0915,121.994,4.0
7851,2023-01-30 09:50,Stereoclip,All Over Magic,312438,4OZhjoPnPCY15PDwkMjT0u,0.796,0.727,8.0,-11.264,1.0,0.0688,0.0431,0.915,0.0968,0.308,124.982,4.0
7852,2023-01-30 09:54,Stereoclip,Sunset Drive,234300,5zJ2abNW1YMEJTYqjs8lAH,0.65,0.834,10.0,-10.951,0.0,0.043,0.274,0.929,0.0846,0.197,124.997,4.0
7853,2023-01-30 09:57,Stereoclip,Moonlight Drive,217178,6QNjeoWLBtjYblAVr5JnM4,0.726,0.518,0.0,-10.427,0.0,0.0442,0.162,0.916,0.106,0.439,100.0,4.0
7854,2023-01-30 10:15,Stereoclip,Feel The Game - Remix,518107,5ze8PU3lJhTxbOg5HgiFCn,0.802,0.591,8.0,-8.195,0.0,0.054,0.00651,0.596,0.127,0.28,124.967,4.0
7855,2023-01-30 10:20,Stereoclip,Sf,269471,1EHBSrr2pavrLkYwHn9IHD,0.495,0.604,10.0,-13.845,0.0,0.096,0.398,0.908,0.0757,0.431,120.978,4.0
7856,2023-01-30 10:21,Stereoclip,Oze,83851,1C8JLFbJ59YxIqK6A5W6gI,0.797,0.549,9.0,-8.039,0.0,0.0485,0.0136,0.804,0.198,0.193,120.991,4.0
7859,2023-01-30 10:31,Stereoclip,Winners,65735,ID not found,,,,,,,,,,,,
7864,2023-01-30 10:48,Kaori Utatsuki,Spyglass(SORMA No.1 remix),158758,5TX94lxqSsMDvXozMhGMWi,0.532,0.898,6.0,-6.588,0.0,0.0311,0.0587,0.396,0.19,0.166,104.99,4.0
7865,2023-01-30 10:52,Toao,Starbeam,252160,0BuZcwM6UKPU6RuqJlLodP,0.211,0.427,1.0,-13.011,1.0,0.0345,0.105,0.621,0.116,0.0771,73.33,4.0
7890,2023-01-30 22:39,Eluize,For the Forgetful,5756,1NGTgYQaWw15AdIcXfSarZ,0.648,0.587,6.0,-11.971,1.0,0.0311,0.00146,0.926,0.116,0.0928,121.002,4.0
7891,2023-01-30 22:39,Mattheis,Herds,369830,6FizwvsbA4PUrGCFZtx9w8,0.579,0.885,3.0,-12.915,1.0,0.0422,0.00568,0.887,0.102,0.0219,113.988,4.0
7923,2023-01-31 12:16,Mattheis,Ben_m - Tidal Fields Version,217948,0EKQfb1XZM3APulfK7fGyx,0.265,0.223,0.0,-16.964,0.0,0.0387,0.741,0.885,0.122,0.0394,174.894,4.0
7924,2023-01-31 12:23,Mattheis,Ben_m - Original Mix,409600,6VPFNV0wC35Hm9wj2ERf6J,0.545,0.611,5.0,-10.096,0.0,0.0297,0.023,0.949,0.111,0.176,117.017,5.0
7925,2023-01-31 12:31,Mattheis,Bit Fragments,471651,2ZqQdZo8qINF6xLQmntC4R,0.473,0.891,9.0,-15.0,1.0,0.0486,0.917,0.929,0.161,0.823,177.022,4.0
7945,2023-01-31 15:54,Mattheis,Swell,20461,2ebGogj6KNvAxSeh2P5QPt,0.676,0.767,8.0,-16.029,1.0,0.0403,0.287,0.904,0.111,0.0615,121.017,3.0
7959,2023-01-31 23:56,Mattheis,PR6,506344,4wmxpmgI6U9TfZ1jXxlNrG,0.748,0.649,1.0,-13.222,1.0,0.0588,0.379,0.925,0.105,0.318,119.001,4.0
7960,2023-02-01 00:05,Mattheis,PR8,544000,2aVn5jhmZUlXJFRvItpawV,0.69,0.741,5.0,-8.222,1.0,0.0375,0.000913,0.921,0.105,0.0861,121.984,4.0
7961,2023-02-01 00:08,Mattheis,Current,144390,6rUdH2ioe6HpxVrsbToQjr,0.453,0.807,7.0,-14.099,1.0,0.062,0.47,0.924,0.0912,0.0337,119.107,4.0
7962,2023-02-01 00:08,Los Mijones,Wah,5826,3NPturya1iMCyj1Fmy1kb1,0.772,0.0561,2.0,-17.141,1.0,0.145,0.951,0.553,0.109,0.733,97.466,5.0
7963,2023-02-01 00:16,Ruth Mascelli,Sauna,437760,2BkM0mLaxL4rsG8Q95aItx,0.632,0.525,7.0,-14.73,1.0,0.0369,0.0106,0.882,0.125,0.0383,130.002,4.0
7964,2023-02-01 00:22,Ruth Mascelli,Petri Dish,397179,4z3LgUzqmleC5vEXTKyitG,0.699,0.35,7.0,-16.88,1.0,0.0822,0.516,0.937,0.109,0.0394,121.096,4.0
7967,2023-02-01 00:37,Ruth Mascelli,Hydrotherapy,142430,2lQR2Rt2CD60bQbN91WpMS,0.0983,0.0589,9.0,-21.8,0.0,0.0439,0.641,0.791,0.0823,0.132,80.163,3.0
7968,2023-02-01 00:41,Ruth Mascelli,Circle Of Shit,233840,5aBj2TPcZtwJzc09wSC3me,0.62,0.234,5.0,-15.961,0.0,0.0465,0.693,0.899,0.11,0.49,121.034,4.0
7969,2023-02-01 00:45,Ruth Mascelli,Sunrise,231782,5agI2lBSPH0Ew4yDwiu7IB,0.526,0.453,2.0,-15.775,1.0,0.0448,0.165,0.956,0.0886,0.0358,107.198,4.0
7970,2023-02-01 00:48,Ruth Mascelli,Missing Men,192660,4L682i9cJ3bJRkg5mjSVCI,0.114,0.00667,0.0,-23.021,1.0,0.0415,0.785,0.898,0.116,0.289,175.326,5.0
